title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
'I'm Telling You Stories',Jeanette Winterson and the Politics of Reading,Literary Criticism,This is a jubilant and rewarding collection of Winterson scholarship--a superb group of essays from a host of fine authors.,,,,1998.0,,,9042003405,9789042003408,,http://books.google.com/books/content?id=2lVyRH0TWugC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.7,,,,,,,,,136.0,,,10.0,,,"['Helena Grice', 'Tim Woods']"
Герой должен быть один,,"['Fantasy', 'Russia', 'Fiction', 'Historical Fiction', 'Mythology', 'Gods']","Миф о подвигах Геракла известен всем с малолетства. Но не все знают, что на юном Геракле пересеклись интересы Олимпийской Семьи, титанов, свергнутых в Тартар, и многих людей - в результате чего будущий герой и его брат-близнец Ификл с детства стали заложниками чужих интриг. И уж конечно, никто не слышал о зловещих приступах безумия, которым подвержен великий Геракл, об алтарях Одержимых Тартаром, на которых дымится кровь человеческих жертв, и о страшной, смертельно опасной тайне, которую земной отец Геракла - Амфитрион, внук Персея, - вынужден хранить до самой смерти и даже после нее...",Ахейский цикл #1,,,1996,"['Hades', 'Alcmene (mythology)', 'Hermes', 'Heracles', 'Amphitryon', 'Iphicles']",Hardcover,,9785792100985,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1286349556l/9464300.jpg,4.38,[],68.0,1.0,,,,95.0,608.0,624,АСТ,"['371', '145', '59', '19', '14']",,[],,['Henry Lion Oldie']
Мессия очищает диск,,"['Fantasy', 'Russia', 'Fiction', 'Novels', 'Religion']","Кто не слышал о знаменитом монастыре Шаолинь, колыбели воинских искусств? Сам император благоволит к бритоголовым монахам-воинам в шафрановых рясах, чьи руки с выжженными на них изображениями тигра и дракона незримо и неотвратимо творят политику Поднебесной империи. Но странные вещи случаются иногда в этом мире Желтой пыли…",,,11/06/97,2004,[],Hardcover,,9785699050826,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338093228l/9368468.jpg,4.27,[],67.0,1.0,,,,95.0,264.0,512,Эксмо,"['140', '74', '36', '10', '4']",,[],,"['Henry Lion Oldie', 'Henry Lion Oldie']"
پروانه,,['German Literature'],"=Butterflies. Reflections, stories, poems",,,11/06/26,Published,[],ebook,,9783458341246,,,3.79,[],85.0,1.0,,,,93.0,14.0,6,http://iketab.com,"['4', '4', '5', '1', '0']",,[],,['Hermann Hesse']
إذا ما استمرت الحرب,,"['Nonfiction', 'Politics', 'Essays', 'Philosophy', 'German Literature', 'Literature', 'History', 'Classics', 'Short Stories', 'World War II']","""One of the most astonishing aspects of Hesse's career is the clear-sightedness and consistency of his political views, his passionate espousal of pacifism and internationism from the start of World War I to the end of his life. The earliest essay in this book was written in September, 1914 and was followed by a stream of letters, essays, and pamphlets that reached its hight point with ""Zarathustra's Return"" (published anonymously in 1919, the year that also saw the publication of 'Demian'), in which Hesse exhorted German youth to shake off the false gods of nationalism and militarism that had led their country into the abyss. Such views earned him the labels 'traitor' and 'viper' in Germany, but after World War II he was moved to reiterate his beliefs in another series of essays and letters. Hesse arranged his anti-war writings for publication in one volume in 1946; an amplified edition appeared 1n 1949 and that text has been followed for this first Engish language Edition.""",,,11/05/46,January 1st 2014,[],Paperback,,9789933509453,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516806252l/18243223.jpg,3.93,[],95.0,1.0,,,,93.0,588.0,176,دار نينوى للدراسات والنشر والتوزيع,"['184', '225', '140', '31', '8']",,[],,['Hermann Hesse']
راوية الأفلام,,"['Novels', 'Fiction', 'Audiobook', 'Latin American Literature', 'Literature', 'Historical Fiction', 'Roman', 'Novella', 'Latin American', 'Contemporary']",«ماريا مارجريتا » فتاة يافعة من إحدى القرى الصغيرة بتشيلي اشتهرت بقدرتها العجيبة على إعادة سرد قصص الأفلام ببراعة. فكلما عُرِض فيلم جديد في سينما القرية، جمع السكان لها النقود لكي تشاهده، أيا كان نوعه، سواء كان هذا الفيلم أحدث أفلام مارلين منرو، أو جاري كوبر، أو حتى فيلمًا غنائيًّا من المكسيك، فتشاهد الفتاة الفيلم، ثم تعود بدورها لتحكيه لهم بطريقتها الجذابة. يسرد لنا إيرنان ريبيرا لتيلير بأسلوبه السحري الرقيق والمؤثر قصة يسترجع فيها ذكريات دور السينما في أوج مجدها بأمريكا اللاتينية.,,1st Edition,10/29/09,2011,['María Margarita'],Paperback,,9789992194010,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336073108l/13364506.jpg,3.76,[],251.0,3.0,,,,92.0,6764.0,112,دار بلومزبري,"['1587', '2685', '1927', '442', '123']",,[],,['Hernán Rivera Letelier']
ホリミヤ 1,,"['Manga', 'Romance', 'Young Adult', 'Graphic Novels', 'Comics', 'Slice Of Life', 'Shojo', 'Contemporary', 'Comics Manga', 'Humor']","青春、超微炭酸系。一見派手だけど実は家庭的な女子高生・堀さんと、一見地味だけど実はピアスと刺青だらけの男子高生・宮村くんの日常を描いた大人気ＷＥＢコミック「堀さんと宮村くん」が、作画を新たにコミック化！A sweet ""aww""-inspiring tale of school life begins!!At school, Kyouko Hori is known for being smart, attractive, and popular. On the other hand, her classmate, the boring, gloomy Izumi Miyamura tends to get painted as a ""loser fanboy."" But when a liberally pierced and tattooed (not to mention downright gorgeous) Miyamura appears unexpectedly on the doorstep of secretly plain-Jane homebody Hori, these two similarly dissimilar teenagers discover that there are multiple sides to every story...and person!",Horimiya #1,,,March 27th 2012,[],Paperback,,9784757535435,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355651226l/16155151.jpg,4.36,[],172.0,2.0,,,,97.0,9917.0,184,Square Enix,"['5546', '2848', '1179', '224', '120']",,[],,"['Hero', 'Daisuke Hagiwara']"
მელა მაშინ უკვე მონადირე იყო,,"['Fiction', 'Historical Fiction', 'Romania', 'German Literature', 'Romanian Literature', 'Nobel Prize', 'Historical', 'Literary Fiction', 'Literature', 'Novels']","რა ემართება ადამიანურ სამყაროს, როცა ის ტირანიის მსხვერპლი ხდება? - ეს არსებთი კითვა განსაზღვრას ჰერტა მიულერის რომანის იდეას. უფლება - და ღირსებააყრილი ადამიანების საზოგადოება რომანში იმ ფაბრიკის ასლია, სადაც ერთმანეთისგან განსხვავებული ადამიანები საბოლოოდ მაინც მახინჯი, არაჯანსაღი და მომაკვდინებელი აქტების მონტონური განმეორებით ერთმანეთს ემსგავსებიან - სახეს კარგავენ.",,,08/14/92,2015,[],Paperback,,9789941463020,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555957601l/29235330.jpg,3.41,['Warwick Prize for Women in Translation Nominee for Longlist (2017)'],80.0,1.0,,,,79.0,1506.0,260,ირიათონი,"['288', '448', '456', '223', '91']",,['Romania'],,['Herta Müller']
À l'ami qui ne m'a pas sauvé la vie,,"['France', 'Fiction', 'LGBT', 'Queer', 'Gay', 'French Literature', 'Literary Fiction', 'Novels', 'Literature', 'Roman']","Dans ce premier tome d'une trilogie autobiographique consacrée au sida, Hervé Guibert raconte son existence depuis qu'il a été contaminé par le virus, les progrès insidieux de la maladie, le cruel espoir et la déception causés par les promesses d'un ami, Bill, de lui sauver la vie. Paradoxalement, le vrai ami, dans ce récit, n'est pas Bill (celui auquel le titre fait référence) mais Muzil, un philosophe réputé et plus âgé, également homosexuel, qui meurt du sida, préfigurant la mort à venir du narrateur. Bill promet à Guibert qu'il va lui permettre de bénéficier d'un miraculeux traitement venu des États-Unis. De même que je n'avais avoué à personne, sauf aux amis qui se comptent sur les doigts d'une main, que j'étais condamné, je n'avouai à personne, sauf à ces quelques amis, que j'allais m'en tirer, que je serais, par ce hasard extraordinaire, un des premiers survivants au monde de cette maladie inexorable Le remède miracle n'existe pas et Guibert est abandonné par Bill... Au-delà d'un témoignage poignant et dramatique sur le sida, l'amitié et la mort, ce roman frappe par la force et la beauté de son écriture, dans une évidente violence contenue. --Céline Darner ",,,1990,March 2nd 1990,[],Paperback,,9782070718900,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460306394l/3646031.jpg,3.93,[],5.0,1.0,,,,92.0,820.0,265,Gallimard,"['280', '286', '189', '49', '16']",,[],,['Hervé Guibert']
"""Noruwei No Mori"" No Murakami Haruki",,[],,,,,,[],,,9784806047001,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1187273770l/1712096._SX318_.jpg,4.07,[],99.0,1.0,,,,91.0,45.0,,,"['20', '13', '8', '3', '1']",,[],,['Hideyuki Sakai']
ヨコハマ買い出し紀行 1 [Yokohama Kaidashi Kikou 1],,"['Manga', 'Comics', 'Science Fiction', 'Slice Of Life', 'Fiction', 'Graphic Novels', 'Dystopia', 'Japan', 'Fantasy', 'Comics Manga']",お祭りのようだった世の中がゆっくりと落ち着き、のちに“夕凪（ゆうなぎ）の時代”と呼ばれる近未来の日本。人型ロボット・アルファは、喫茶店『カフェ・アルファ』を営みながら、オーナーを待ち続ける――。アフタヌーン本誌で12年もの間、読者の支持を集め続けた異色のてろてろＳＦコミック。,ヨコハマ買い出し紀行 [Yokohama Kaidashi Kikou] #1,,,August 23rd 1995,[],paperback,,9784063210507,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464717140l/979795._SX318_.jpg,4.35,['Seiun Award 星雲賞 for Best Comic/Graphic Novel (2007)'],94.0,1.0,,,,97.0,443.0,146,講談社,"['241', '132', '58', '9', '3']",,[],,['Hitoshi Ashinano']
