title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Better Out Than In,,[],Covers the profound dinner party conversations at the child's table. This title offers the adults something to talk about at their dinner parties that can bring children into their conversations.,,,,November 1st 2007,[],Paperback,,9780980354744,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348241450l/6861156.jpg,4.14,[],96.0,1.0,,,,91.0,22.0,118,Jojo Publishing,"['12', '4', '4', '1', '1']",,[],,"['Adam Wallace', 'Heath McKenzie']"
Burn,,"['Angels', 'Young Adult', 'Paranormal Romance', 'Romance', 'Supernatural', 'Time Travel', 'Paranormal', 'Fiction', 'Teen', 'Young Adult Paranormal']","**** Celestra Series OPTIONED for FILM by 20th CENTURY FOX ****  From the New York Times and USA Today bestselling author, Addison Moore  Sixteen year-old, Skyla Messenger is having difficulties with the living and the dead.  With Chloe’s diary in her hands, Skyla embarks into the mind of one of Paragon’s most twisted former residents.  After accidentally kick-starting the faction war, Skyla finds herself in more danger than ever before. So, when Marshall offers her a taste of the gift of knowing, Skyla attempts to use it to alter the outcome of future prophecies.  And now that Skyla’s love life seems to involve one boy too many, she must choose who to be with. If she waits too long, the decision just might be made for her.   Books by Addison Moore  Ethereal (Celestra Series Book 1) Tremble (Celestra Series Book 2) Burn (Celestra Series Book 3) Wicked (Celestra Series Book 4) Vex (Celestra Series Book 5) Expel (Celestra Series Book 6) Toxic Part One (Celestra Series Book 7) Toxic Part Two (Celestra Series Book 7.5) Ethereal Knights (Celestra Knights) Ephemeral (The Countenance Trilogy 1) Evanescent (The Countenance Trilogy 2) Someone to Love (Someone to Love 1)",Celestra #3,,,July 13th 2011,[],Kindle Edition,,B005CO2R46,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308980922l/11833295.jpg,4.08,[],8.0,1.0,,,,93.0,7824.0,207,Amazon Digital Services,"['3406', '2385', '1468', '413', '152']",,[],,['Addison Moore']
Because of Twilight,,[],"A group of Arizona friends, fans of the Twilight books. A Halloween in Transylvania and a love story.
In short, ""Because of Twilight"".
Adventure, friendship, mystery, love, sacrifice, fear, hope - all in a short but intense story.
A delightful afternoon read, perfect for both vampire-lovers and those who detest them.",,,,June 9th 2014,[],Kindle Edition,,B00KWA2CIQ,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402943528l/22468721.jpg,3.47,[],100.0,1.0,,,,65.0,17.0,68,,"['7', '2', '2', '4', '2']",,[],,['Adele Bradford']
Beneath the Skin,,"['Urban Fantasy', 'Vampires', 'Paranormal', 'Angels', 'Fantasy', 'Paranormal Romance', 'Romance', 'Adult', 'Fiction', 'Magic']","
  CHAOS CONTROLS HIS FUTURE. ONE MORTAL WOMAN COULD BE HIS SALVATION. THE COUNTDOWN TO ANNIHILATION WILL BEGIN WITH DANTE'S CHOICE....

  
    THE FATE OF THREE WORLDS...
  
The dark pieces of vampire rock star Dante Baptiste's past are violently emerging, and it is only a matter of time before the Fallen discover he is the creawdwr they have sought for thousands of years. The destruction he left behind in Oregon threatens to reveal his identity as Fallen Maker and True Blood, exposing the young nightkind to shadowy predators -- mortal and supernatural -- who will do whatever it takes to win his favor...or destroy him.
  
    RESTS IN DANTE'S HANDS.
  
When beautiful FBI special agent Heather Wallace went AWOL on assignment, she chose irresistible Dante over the shady government forces that now stalk them both. Heather has her own secrets of the past to uncover, but she is also the only one who can hold her nightkind lover together when his dangerous quest for the truth threatens to send him over the edge. And as she and Dante fi ght for their survival, she realizes they must work together to protect their future -- before his mysterious destiny tears them apart....",The Maker's Song #3,,12/07/09,December 29th 2009,"['Dante Baptiste', 'Heather Wallace', 'Lucien DeNoir']",Paperback,,9781439137291,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387652100l/6383537.jpg,4.01,[],136.0,2.0,,,,93.0,1837.0,415,Pocket Books,"['686', '648', '370', '97', '36']",,[],,['Adrian Phoenix']
Battle of the Sexes,,"['Novella', 'Romance', 'Contemporary Romance', 'Contemporary', 'Adult', 'Short Stories', 'Humor', 'Chick Lit', 'Erotica', 'Fiction']","Carver Jones’ partner at Jones + Gallum had to step down for medical reasons. He’s absolutely devastated. He swears. Just ignore his cheeky grin, okay?When word reaches his fancy corner office that Gallum is replacing himself with his daughter, Amity, Carver is ecstatic. For real this time. 	Jones squashes men in the business industry flat. A woman? Pfst. He’ll be completely in charge in no time, doing whatever he wants. He’s so ready for this. 	But is he ready to fight the hardest fight of his life? No, not the one to maintain control of his company. The one to keep control of his heart.The battle may begin in the boardroom, but the war will definitely be won in the bedroom. May the best sex win.",Imperfect Love Kindle World,,,June 4th 2017,[],Kindle Edition,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493249408l/32802274._SY475_.jpg,4.01,[],65.0,1.0,,,,94.0,1227.0,98,Kindle Worlds,"['416', '504', '229', '58', '20']",,[],,['Adriana Locke']
Big Stone Gap,,"['Fiction', 'Chick Lit', 'Romance', 'Adult Fiction', 'Southern', 'Adult', 'Contemporary', 'Book Club', 'Historical Fiction', 'Audiobook']","Nestled in the Blue Ridge Mountains of Virginia, the tiny town of Big Stone Gap is home to some of the most charming eccentrics in the state. Ave Maria Mulligan is the town's self-proclaimed spinster, a thirty-five year old pharmacist with a ""mountain girl's body and a flat behind."" She lives an amiable life with good friends and lots of hobbies until the fateful day in 1978 when she suddenly discovers that she's not who she always thought she was. Before she can blink, Ave's fielding marriage proposals, fighting off greedy family members, organizing a celebration for visiting celebrities, and planning the trip of a lifetime-a trip that could change her view of the world and her own place in it forever. Brimming with humor and wise notions of small-town life, Big Stone Gap is a gem of a book with a giant heart. . . .",Big Stone Gap #1,,01/01/00,January 1st 2003,"['Pearl Grimes', 'Fleeta Mullins', 'Theodore Tipton', 'Ave Maria Mulligan', 'Iva Lou Wade', 'Elmo Gaspar', 'Elizabeth Taylor', 'John Warner', 'Nan MacChesney', 'Lew Eisenberg', 'Inez Eisenberg', 'Spec', 'Otto', 'Worley', 'Aunt Cecelia', 'Lyle Makin', 'Tayloe Slagle', 'Gala Nuccio', 'Aunt Alice', 'Uncle Wayne', 'Meoli Vilminore', 'Zia Antonietta', 'Betty Slagle', 'Nellie Goodloe', 'Mario Barbari', 'Jack ""Jack Mac"" MacChesney']",Paperback,,9780345459206,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390406115l/58822.jpg,3.85,[],79.0,1.0,,,,93.0,42468.0,320,Fawcett Books,"['11568', '16529', '11461', '2337', '573']",,"['Big Stone Gap, Virginia (United States)', 'Virginia (United States)']",,['Adriana Trigiani']
Blues In The Key Of B (Bluesday Book III),,[],"Blues In The Key Of B is the third installment in the ongoing story of a blues singer for whom the blues is all too real. In this offering, new mother Bobbie Brooks faces unforeseen troubles as she continues the fight to keep her life on track and hold her family together. Meanwhile, her niece, Tomeka, has a story of her own to tell. Fans of Bluesday and Lovely Blues, get ready for Blues In The Key Of B!",,,,July 21st 2013,[],Kindle Edition,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374614565l/18232090.jpg,4.6,[],95.0,1.0,,,,100.0,57.0,191,Pink Cashmere Publishing Company,"['37', '17', '3', '0', '0']",,[],,['Adrienne Thompson']
Been So Long 2 (Body And Soul),,[],"A woman, her husband, her ex-lover, and the ties that bind them together...The drama continues in this eagerly awaited and highly demanded sequel to Been So Long. Married for three years, Mona-Lisa and Corey face normal, everyday marital issues. But with a past like theirs, normal can spiral out of control at any second. Will they be able to hold things together or will Mona revert to her old ways?",,,,April 17th 2013,[],ebook,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366491994l/17833729.jpg,4.46,[],94.0,1.0,,,,98.0,141.0,,Pink Cashmere Publishing Company,"['83', '43', '12', '3', '0']",,[],,['Adrienne Thompson']
Been So Long,,"['African American', 'African American Literature', 'Romance']","A woman, her married lover, an ex-boyfriend, and the ties that bind them together. Whatever Mona wants, Mona gets...including another woman's husband. But when a face from the past re-enters her life, she begins to question the decisions she's made. Will she make a change or stay the course with her lover? *this is not your ordinary inspirational novel*",,,,January 26th 2012,[],Kindle Edition,,B007271WHO,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329353838l/13486918.jpg,4.29,[],188.0,2.0,,,,96.0,301.0,234,Pink Cashmere Publishing Co.,"['161', '81', '47', '10', '2']",,[],,['Adrienne Thompson']
Bluesday,,[],"Bobbie Brooks is living the life she's always dreamed of. A life full of music, success, and love-or so it seems. Suddenly, her perfect world shatters, leaving her alone, broken, and penniless. In order to heal, Bobbie must confront the demons of both her past and present. Will she be strong enough to move into her future and make a new start with an old flame? *disclaimer - this is not your ordinary inspirational novel* Excerpt: I wrapped my arms around him and waited for my better judgment to kick in. I waited for the voice in my head to tell me to stop, that I was a married woman, and that this was wrong. I never heard it...",,,07/01/11,July 22nd 2011,[],Paperback,,9780983756903,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348603658l/12073835.jpg,4.39,[],89.0,1.0,,,,99.0,150.0,232,Pink Cashmere Publishing Company,"['80', '51', '17', '1', '1']",,[],,"['Adrienne Thompson', 'Alyndria Mooney']"
Black Coffee,,Fiction,"Master sleuth Hercule Poirot and Captain Hastings head to Surrey at the request of England's premier physicist, Sir Claud Amory, only to find the client dead, a top-secret formula missing, and a house filled with suspects, in a novel adapted from Christie's original play. Reprint.",,,,1999.0,,,0312970072,9780312970079,,http://books.google.com/books/content?id=-VhVpVwI6h4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.48,,,,,,,,,304.0,,,9592.0,,,['Agatha Christie']
