title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Villains by Necessity,,"['Fantasy', 'Fiction', 'Humor', 'Adventure', 'High Fantasy', 'Comedy', 'Science Fiction Fantasy', 'Dragons', 'Adult', 'Unfinished']","With the banishment of Evil from the realms, the final victory of Good is assured-unless a few stalwart antiheroes can save the world from a serious and potentially fatal imbalance. First novelist Forward explores the complications that arise from a surfeit of ""goodness"" in the world. The result is a skewed version of the epic fantasy that features an assassin, a thief, an evil sorceress, a dark knight, and an implacable druid as the villains-turned-heroes who must restore the delicate balance of opposing forces before their world disappears in a blinding flash of Goodness and Light. -- Library JournalForward's first novel gives the concept of the balance between good and evil a most ingenious twist: What if good were so totally triumphant that it became a worse danger than evil, and a band of unemployed evil characters had to go on a desperate quest to find the means of putting the saving bit of evil back into the world? The result of this twist is an almost straightforward quest tale, with numerous well-drawn characters (including a centaur who starts off as a secret agent for good and eventually joins the side of evil), great ingenuity about magic, very creditable world-building, and considerable wit. Although bearing its share of first-novel flaws, it has many more virtues, which include an underlying, serious examination of the good-evil dichotomy that is the basis of so many role-playing games. -- Roland Green",,,10/29/95,March 1st 1996,[],Paperback,,9780812522280,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335913626l/401454.jpg,4.19,[],198.0,2.0,,,,93.0,1559.0,544,Tom Doherty Assoc Llc,"['772', '448', '234', '66', '39']",,[],,['Eve Forward']
Vacant,,"['New Adult', 'Romance', 'Erotica', 'Contemporary', 'Contemporary Romance', 'Adult', 'Young Adult', 'Short Stories', 'M F Romance', 'Fiction']","Ethan Parker gets up every day, surviving the only way he knows how — alone. Orphaned as a child and forced into the child welfare system, he knows better than to depend on anyone but himself. He’s learned trust is a word used all too often, but rarely earned. Ethan believes that his best chance for maintaining a simple and solitary existence is to live by a simple mantra: Don’t get involved. Keep things simple. Take care of yourself! When a young woman moves in next door, Ethan is forced to reevaluate his beliefs. He tries to keep his distance, but his new neighbor’s infectious smile and outlook on life leave him struggling with the decision of living the life he knows, or taking a chance on the unexpected. As Ethan develops a relationship with his new neighbor, Emily, he realizes nothing is simple and learns that life is about more than just surviving... it’s about living.",,Adult Edition,12/23/12,February 23rd 2013,[],Kindle Edition,,B00BK6M0J2,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361598971l/17409269.jpg,3.39,[],104.0,2.0,,,,81.0,590.0,85,Mayhem Erotica,"['109', '157', '211', '84', '29']",,[],,['Evelyn R. Baldwin']
Vile Bodies,,"['Fiction', 'Classics', 'Humor', 'British Literature', 'Literature', '20th Century', 'Novels', 'Modern Classics', 'Literary Fiction', 'Comedy']","The Bright Young Things of 1920s Mayfair, with their paradoxical mix of innocence and sophistication, exercise their inventive minds and vile bodies in every kind of capricious escapade, whether it is promiscuity, dancing, cocktail parties or sports cars. A vivid assortment of characters, among them the struggling writer Adam Fenwick-Symes and the glamorous, aristocratic Nina Blount, hunt fast and furiously for ever greater sensations and the hedonistic fulfilment of their desires. Evelyn Waugh’s acidly funny and experimental satire shows a new generation emerging in the years after the First World War, revealing the darkness and vulnerability beneath the glittering surface of the high life.",,,11/06/30,November 30th 1977,"['Adam Fenwick-Symes', 'Nina Blount', 'Ginger Littlejohn', 'Lottie Crump', 'Miles Malpractice', 'Melrose Ape']",Paperback,,9780316926119,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344264747l/142492.jpg,3.78,[],88.0,1.0,,,,91.0,12254.0,322,Back Bay Books,"['3034', '4809', '3333', '860', '218']",,"['London, England']",,['Evelyn Waugh']
Vibora!,,['Fiction'],"F. Sionil José’s accidental hero, Benjamin Singkol, was imprisoned by the Japanese in Fort Santiago after he had escaped from the front in Bataan in World War 11. In the last days of that war, he served in the American Army as a medic in the Cordillera. It was also there where the 1896 revolutionary general, Artemio Ricarte, lived his last days with the Japanese. Was he a collaborator? Or a patriot who was simply grateful to the Japanese for having given him a sanctuary for thirty years? Benjamin Singkol who collaborated with the Americans wanted a definite answer to this issue which riles many Filipinos to this day. There are no easy answers, for collaboration is also a huge grey area wherein men act out their beliefs and succumb to their fates. This brief but thoughtful novel, F. Sionil José’s latest, challenges the reader to make judgment—at his own moral peril.F. Sionil José is the Philippines’ most widely translated author; his major work, a series of five novels about a small town called Rosales, encompasses a hundred years of tumultuous Philippine history—from 1872 to 1972.",,,,2008,[],Paperback,,9789718845431,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1282620930l/2646383.jpg,3.67,[],90.0,1.0,,,,82.0,33.0,118,Solidaridad Publishing House,"['8', '14', '5', '4', '2']",,[],,['F. Sionil José']
Verbrechen,,"['Short Stories', 'Nonfiction', 'Crime', 'German Literature', 'True Crime', 'Mystery', 'Thriller', 'Germany', 'Contemporary', 'Literature']","Ferdinand von Schirach hat es in seinem Beruf alltäglich mit Menschen zu tun, die Extremes getan oder erlebt haben. Das Ungeheuerliche ist bei ihm der Normalfall. Er vertritt Unschuldige, die mit dem Gesetz in Konflikt geraten, ebenso wie Schwerstkriminelle. Deren Geschichten erzählt er – lakonisch wie ein Raymond Carver und gerade deswegen mit unfassbarer Wucht. Ein angesehener, freundlicher Herr, Doktor der Medizin, erschlägt nach 40 Ehejahren seine Frau mit einer Axt. Er zerlegt sie förmlich, bevor er schließlich die Polizei informiert. Sein Geständnis ist ebenso außergewöhnlich wie seine Strafe. Ein Mann raubt eine Bank aus, und so unglaublich das klingt: Er hat seine Gründe. Gegen jede Wahrscheinlichkeit wird er von der deutschen Justiz an Leib und Seele gerettet. Eine junge Frau tötet ihren Bruder. Aus Liebe. Lauter unglaubliche Geschichten, doch sie sind wahr.",,,11/06/09,August 2009,[],Hardcover,,9783492053624,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327935124l/6783729.jpg,4.15,"['Kleist-Preis', '本屋大賞 for Translated Fiction (2012)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']",91.0,1.0,,,,97.0,5931.0,208,Piper,"['2262', '2504', '960', '174', '31']",,"['Rottweil (Germany)', 'Berlin (Germany)']",,['Ferdinand von Schirach']
Venom,,"['Historical Fiction', 'Young Adult', 'Mystery', 'Romance', 'Historical', 'Fantasy', 'Historical Romance', 'Paranormal', 'Thriller', 'Fiction']","Cassandra Caravello is one of Renaissance Venice’s lucky elite: with elegant gowns, sparkling jewels, her own lady’s maid, and a wealthy fiancé, she has everything a girl could desire. Yet ever since her parents’ death, Cassandra has felt trapped, alone in a city of water, where the dark and labyrinthine canals whisper of escape.When Cass stumbles upon a murdered woman—practically in her own backyard—she’s drawn into a dangerous world of courtesans, killers, and secret societies. Soon, she finds herself falling for Falco, a mysterious artist with a mischievous grin... and a spectacular skill for trouble. Can Cassandra find the murderer, before he finds her? And will she stay true to her fiancé, or succumb to her uncontrollable feelings for Falco?Beauty, love, romance, and mystery weave together in a stunning novel that’s as seductive and surprising as the city of Venice itself.",Secrets of the Eternal Rose #1,,,October 30th 2012,"['Cassandra Caravello', 'Falco']",Hardcover,,978039925725,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331321794l/9999795.jpg,3.72,[],100.0,1.0,,,,85.0,5181.0,435,Philomel,"['1618', '1524', '1269', '534', '236']",,['Venice (Italy)'],,['Fiona Paul']
Vain,,"['Romance', 'New Adult', 'Contemporary', 'Young Adult', 'Contemporary Romance', 'Chick Lit', 'Fiction', 'Drama', 'Realistic Fiction', 'Love']","Can be read as a standalone.If you’re looking for a story about a good, humble girl, who’s been hurt by someone she thought she could trust, only to find out she’s not as vulnerable as she thought she was and discovers an empowering side of herself that falls in love with the guy who helps her find that self, blah, blah, blah...then you’re gonna’ hate my story.Because mine is not the story you read every time you bend back the cover of the latest trend novel. It’s not the “I can do anything, now that I’ve found you/I’m misunderstood but one day you’ll find me irresistible because of it” tale. Why? Because, if I was being honest with you, I’m a complete witch. There’s nothing redeeming about me. I’m a friend using, drug abusing, sex addict from Los Angeles. I’m every girlfriend’s worst nightmare and every boy’s fantasy.I’m Sophie Price...And this is the story about how I went from the world’s most envied girl to the girl no one wanted around and why I wouldn’t trade it for anything in the world.",The Seven Deadly #1,,,December 2012,"['Ian Aberdeen', 'Sophie Price']",Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429895335l/25420031.jpg,4.23,[],1303.0,15.0,,,,94.0,30101.0,390,Fisher Amelie,"['15282', '9021', '3907', '1204', '687']",,"['Los Angeles, California (United States)', 'Uganda', 'Cape Town (South Africa)']",,['Fisher Amelie']
Vipers' Tangle,,"['Fiction', 'France', 'Classics', 'Literature', 'French Literature', 'Novels', 'Nobel Prize', 'Catholic', '20th Century', 'Religion']","The masterpiece of one of the twentieth century’s greatest Catholic writers, Vipers’ Tangle tells the story of Monsieur Louis, an embittered aging lawyer who has spread his misery to his entire estranged family. Louis writes a journal to explain to them—and to himself—why his soul has been deformed, why his heart seems like a foul nest of twisted serpents. Mauriac’s novel masterfully explores the corruption caused by pride, avarice, and hatred, and its opposite—the divine grace that remains available to each of us until the very moment of our deaths. It is the unforgettable tale of the battle for one man’s soul.",,,11/05/32,September 1st 2005,[],Paperback,,9780829422115,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347674941l/105399.jpg,4.06,[],95.0,1.0,,,,94.0,2291.0,312,Loyola Classics,"['867', '865', '427', '94', '38']",,['Bordeaux (France)'],,"['François Mauriac', 'Robert Coles', 'Warre B. Wells']"
Van de koele meren des doods,,"['Fiction', 'Classics', 'Dutch Literature', 'Literature', '19th Century', 'Psychology', 'School', 'Novels', 'Roman', '20th Century']","'Van de koele meren des Doods' (1900) behoort samen met 'De kleine Johannes' (1887) tot de bekendste werken van Frederik van Eeden. Het is een van de meest gelezen en herlezen Nederlandse romans en is nog even indrukwekkend als toen het verscheen. In 'Van de koele meren des Doods' beschrijft Van Eeden met groot psychologisch inzicht het leven van een jonge vrouw. Hedwig Marga de Fontayne is van goede komaf, maar erfelijk belast en labiel. Ze worstelt met het huwelijk, met haar ideeën over de liefde en haar lustgevoelens. Totaal ontredderd en verslaafd aan morfine eindigt ze in Parijs, waar ze zich prostitueert om aan geld te komen. Na een verblijf in het ziekehuis krabbelt zij uiteindelijk weer overeind. Haar laatste dagen slijt zij in Nederland, in de functie van liefdezuster, een haast naamloze verschijning.",,,10/30/00,May 4th 2004,[],Paperback,,9789025311575,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1245881645l/4526009.jpg,3.51,[],177.0,2.0,,,,83.0,1176.0,297,Athenaeum-Polak & Van Gennep,"['205', '438', '335', '144', '54']",,[],,['Frederik van Eeden']
Venice: Lion City,The Religion of Empire,History,"A unique historical perspective on Venice, one of the world's most fascinating cities, during the fifteenth and sixteenth centuries, is told through the art, which is connected to its imperial religion and which details the labor, warfare, government, prayer, and discipline of the time. Reprint.",,,,2002.0,,,0671047647,9780671047641,,http://books.google.com/books/content?id=OaarttemhYgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.74,,,,,,,,,416.0,,,121.0,,,['Garry Wills']
Victim: The Other Side of Murder,,"['True Crime', 'Nonfiction', 'Crime', 'Biography', 'History']","Now a classic of true crime, Victim is a compelling and tragic look at how lives can be changed forever by a random act of violence. During an armed robbery, several hostages were brutally tortured, shot in the head, and left for dead. Victim focuses on the members of one family -- including a mother who died after the attack and a son who was left barely alive -- as they fought for his survival and struggled to rebuild their lives. Victim was the first book to go beyond the headlines and statistics about violent crime, to tell the victims' dramatic story of love, loss and courage. It remains one of the most influential books in the victims' rights movement and has become required reading in criminology courses across the country. It may be more relevant now than ever. ""Victim is Truman Capote's In Cold Blood turned inside out."" -- Newsweek; ""Just as Capote did, Kinder has somehow created a story that is truer than true."" -- The Atlanta Journal-Constitution",,,11/30/81,May 19th 1999,[],Paperback,,9780871137357,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348672849l/747599.jpg,4.2,[],53.0,1.0,,,,95.0,414.0,320,Atlantic Monthly Press,"['183', '150', '62', '17', '2']",,"['Ogden, Utah (United States)']",,['Gary Kinder']
Venetia,,"['Romance', 'Historical Fiction', 'Historical Romance', 'Regency', 'Historical', 'Fiction', 'Classics', 'Regency Romance', 'Audiobook', 'British Literature']","Twenty-five-year-old Venetia Lanyon's beauty is rivaled only by her sensibility. Intelligent and independent, her future seems safe and predictable. Lovely Venetia despairs of ever meeting the handsome hero of her romantic dreams but is nearly resigned to spinsterhood, thanks to the enormous amount of responsibility she inherited with a Yorkshire estate and an invalid but precocious brother, Aubrey. She lives in comfortable seclusion in rural Yorkshire, she has never been further than Harrogate, nor enjoyed the lackluster attentions of any but her two wearisomely persistent suitors. She can not accept to marry the respectable but dull Edward Yardley - she will only marry for love.Then her long-absent neighbor, thirty-eight-year-old Lord Jasper Damerel, returns home to Yorkshire. In one extraordinary encounter, she meets the infamous neighbor, who she knows only by reputation - a gamester, a shocking rake, and a man of sadly unsteady character - and before she knows better, she finds friendship with a libertine whose way of life has scandalised the North Riding for years. Lord Damerel finds Venetia to be the most truly engaging and wittily perverse female he has encountered in all his life and determined to woo and win her, he pursues her with a passionate abandon that is soon the talk of the ton. And after her encounter with the dashing, dangerous rake, Venetia's well-ordered life is turned upside down, and she embarks upon a courtship with him that scandalises and horrifies the whole community.But Venetia has no intention of losing her heart to the rakish lord until she is sure that beneath his swashbuckling ways and shocking manners lies a tender heart belonging to her. And Lord Damerel would marry her in a heartbeat if he did not think it would ruin her. Then she discovers a shocking family secret that changes everything ... It was therefore particularly provoking to find that occasion, Lord Damerel could make up his mind to be idiotically noble....",,,10/28/58,October 24th 2006,"['Venetia Lanyon', 'Jasper, Lord Damerel']",Paperback,,9780373771660,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531460508l/32102._SY475_.jpg,4.1,[],275.0,4.0,,,,95.0,14092.0,364,Hqn,"['5627', '5156', '2589', '551', '169']",,"['Yorkshire, England']",,['Georgette Heyer']
