title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
unChristian: What a New Generation Really Thinks about Christianity... and Why It Matters,,"['Christian', 'Nonfiction', 'Religion', 'Christianity', 'Christian Living', 'Theology', 'Faith', 'Church', 'Spirituality', 'Cultural']","David Kinnaman is president of The Barna Group, which provides research and resources that facilitate spiritual transformation in people's lives. Since joining Barna in 1995, David has designed and analyzed nearly five hundred studies for a variety of churches, nonprofits, and corporations. He and George Barna write a free research report published online at www.barna.org. David and his wife Jill have three children and live in Ventura, California.Gabe Lyons founded Fermi Project, a broad collective of innovators, social entrepreneurs, and church and society leaders working together to make positive contributions to culture (www.fermiproject.com). Prior to Fermi Project, Gabe cofounded Catalyst, a national gathering of young leaders, while serving as vice president for John Maxwell's INJOY organization. Gabe, his wife Rebekah, and their three children reside in Atlanta, Georgia.To meet the contributors and learn more about this book and the conversations it is creating, visit www.unchristian.com.This work was commissioned by Fermi Project.The New Testament writer Paul told the first-century Christians: ""You yourselves are our letter . . . known and read by everybody.""When a person ""reads"" your life, what does it say? What does your faith look like to outsiders?A major new research project, unveiled for the first time in this book, describes the increasingly negative reputation of Christians, especially among young Americans.The research shows that Christians are best known for what they are against. They are perceived as being judgmental, antihomosexual, and too political. And young people are quick to point out they believe that Christianity is no longer as Jesus intended. It is unChristian.It shouldn't be this way.What Christians believe may not be popular, but Paul also advised the first believers to ""live wisely among those who are not Christians"" and to ""let your conversation be gracious and effective.""In this eye-opening book, David Kinnaman and Gabe Lyons--along with more than two dozen leading voices within Christianity--unpack the major criticisms leveled against Christians. Understand why those negative images exist and how you can best represent Jesus to your friends, neighbors, and co-workers.Your life is an open book. Is it unChristian?",,,,October 1st 2007,[],Hardcover,,9780801013003,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442455978l/1054736._SY475_.jpg,3.89,[],97.0,1.0,,,,91.0,8293.0,255,Baker Books,"['2736', '2851', '1953', '543', '210']",,[],,"['David Kinnaman', 'Gabe Lyons']"
Unemployable!,,"['Business', 'Self Help']","Roberts makes the case that this may be the greatest time in history to start a business! Using Roberts' strategies and principles in this book, learn how to become ''UNEMPLOYABLE!'' your entire life! Most of us are taught to get a good education and a good job. The idea that we should be content to have someone else dictate our daily commute, our income, schedules and vacations is the accepted norm. To some, the idea of life in a cubicle eight hours a day is akin to torture! What does it really take for someone to jump off the employment treadmill and participate in the free enterprise system, unencumbered by traditionally accepted myths?",,,,2015,[],Paperback,,9780996259040,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455501912l/29088181._SY475_.jpg,4.15,[],88.0,1.0,,,,92.0,26.0,194,Defiance Press & Publishing,"['15', '3', '6', '1', '1']",,[],,['David Thomas Roberts']
Ultramarathon Man: Confessions of an All-Night Runner,,"['Nonfiction', 'Sports', 'Biography', 'Memoir', 'Fitness', 'Health', 'Biography Memoir', 'Autobiography', 'Audiobook', 'Inspirational']","In one of his most ambitious physical efforts to date, Dean Karnazes attempted to run 50 marathons, in 50 states, in 50 days to raise awareness of youth obesity and urge Americans of all fitness levels to ""take that next step.""""UltraMarathon Man: 50 Marathons - 50 States - 50 Days"", a Journeyfilm documentary, follows Dean's incredible step-by-step journey across the country.Ultrarunning legend Dean Karnazes has run 262 miles-the equivalent of ten marathons-without rest. He has run over mountains, across Death Valley, and to the South Pole-and is probably the first person to eat an entire pizza while running. With an insight, candor, and humor rarely seen in sports memoirs (and written without the aid of a ghostwriter or cowriter), Ultramarathon Man has inspired tens of thousands of people-nonrunners and runners alike-to push themselves beyond their comfort zones and be reminded of ""what it feels like to be truly alive,"" says Sam Fussell, author of Muscle.Ultramarathon Man answers the questions Karnazes is continually asked:- Why do you do it?- How do you do it?- Are you insane?And in the new paperback edition, Karnazes answers the two questions he was most asked on his book tour:- What, exactly, do you eat?- How do you train to stay in such good shape?",,,10/29/05,March 2nd 2006,[],Paperback,,9781585424801,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309199653l/87632.jpg,3.98,[],189.0,2.0,,,,93.0,16776.0,295,Tarcherperigee,"['5740', '6312', '3620', '872', '232']",,[],,['Dean Karnazes']
Upstate Mob Story,,[],"In the hinterlands the Mafia is just as brutal.  Utica, New York, 1979. The local mob boss, Joe Carbone, skims what criminal profits remain to be had from this declining Rust Belt city.  Vinnie Colangelo is haunted by the memory of his father, Peter, who had been a captain under Carbone until he vanished a decade ago. A mall shoe salesman, Vinnie regrets his life choices and wonders whether he would have been happier in his father’s line of work.  A mysterious, powerful stranger named Stan comes into Vinnie’s life and reveals the truth to him: that his father had been in rebellion against Carbone, and lost with his life. He goads Vinnie into following his Sicilian blood and pursuing a vendetta against Carbone.  The odds are bad for Vinnie as he takes on the entire Utica Mafia, but thanks to Stan he knows that he is armed with more than just his burning hatred of Carbone. But what will Vinnie ultimately owe Stan to have him as an ally?",,,,January 30th 2019,[],Kindle Edition,,B07N8MDWGQ,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549119040l/43813944._SY475_.jpg,4.5,[],96.0,1.0,,,,100.0,6.0,336,Jolop Publishing,"['3', '3', '0', '0', '0']",,[],,['Dennis Heretz']
Un dernier verre avant la guerre,,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Detective', 'Suspense', 'Noir', 'Audiobook', 'Novels']","Kenzie and Gennaro are private investigators in the blue-collar neighborhoods and ghettos of South Boston-they know it as only natives can. Working out of an old church belfry, Kenzie and Gennaro take on a seemingly simple assignment for a prominent politician: to uncover the whereabouts of Jenna Angeline, a black cleaning woman who has allegedly stolen confidential state documents.Finding Jenna, however, is easy compared to staying alive once they've got her. The investigation escalates, implicating members of Jenna's family and rival gang leaders while uncovering extortion, assassination, and child prostitution extending from bombed-out ghetto streets to the highest levels of government.
  A Drink Before the War
",Kenzie & Gennaro #1,,11/01/94,January 12th 2001,"['Angie Gennaro', 'Patrick Kenzie', 'Bubba Rogowski']",Poche,,9782743607388,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366267283l/1593855.jpg,3.95,"['Anthony Award Nominee for Best First Novel (1995)', 'Shamus Award for Best First PI Novel (1995)']",100.0,1.0,,,,95.0,36788.0,368,Rivages,"['10564', '16241', '8004', '1476', '503']",,"['Boston, Massachusetts (United States)']",,"['Dennis Lehane', 'Mona de Pracontal']"
"Um Sopro de Neve e Cinzas, parte 1",,"['Fantasy', 'Historical Fiction', 'Romance', 'Time Travel', 'Historical Romance', 'Historical', 'Fantasy Romance', 'Fiction', 'Audiobook']","O casal de viajantes Claire Fraser e seu marido Jamie Fraser, um sedutor guerreiro escocês do século XVIII, está de volta, no sexto livro da série Outlander, da norte-americana Diana Gabaldon. Desta vez, as decisões e comportamentos da dupla são decisivos para o início da Revolução Americana, conflito que resultaria na independência dos Estados Unidos. Logo nas primeiras páginas, é possível sentir a tensão rondando o cotidiano de Claire e Jamie. O incêndio de uma cabana e a morte de uma família inteira alertam sobre a chegada de mudanças que podem diminuir a tranquilidade dos moradores de Fraser’s Ridge.","Outlander Split-Volume Edition #6, part 1",Vol. 1 e 2,10/01/06,2010,[],Paperback,,9788532525666,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423049977l/24828950.jpg,4.46,[],97.0,1.0,,,,97.0,902.0,608,Rocco,"['543', '261', '71', '22', '5']",,[],,['Diana Gabaldon']
Um Sopro de Neve e Cinzas - Parte 2,,"['Fantasy', 'Romance', 'Time Travel', 'France', 'Fantasy Romance']","O casal de viajantes Claire Fraser e seu marido Jamie Fraser, um sedutor guerreiro escocês do século XVIII, está de volta, no sexto livro da série Outlander, da norte-americana Diana Gabaldon. Desta vez, as decisões e comportamentos da dupla são decisivos para o início da Revolução Americana, conflito que resultaria na independência dos Estados Unidos. Logo nas primeiras páginas, é possível sentir a tensão rondando o cotidiano de Claire e Jamie. O incêndio de uma cabana e a morte de uma família inteira alertam sobre a chegada de mudanças que podem diminuir a tranquilidade dos moradores de Fraser’s Ridge.","Outlander Split-Volume Edition #6, part 2",,10/30/05,2010,[],Paperback,,9788879729307,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453606814l/28684451.jpg,4.3,[],98.0,1.0,,,,96.0,343.0,720,Rocco,"['173', '119', '38', '7', '6']",,[],,['Diana Gabaldon']
Under Orders,,Fiction,"When three corpses turn up on Cheltenham Gold Cup Day, including a jockey who had earlier in the day won the Triumph Hurdle, ex-jockey-turned-sleuth Sid Halley investigates a possible link to Lord Enstone's mysterious losing streak, a probe that drags him ever deeper into the dark underside of the racing game. 350,000 first printing.",,,,2006.0,,,0399154000,9780399154003,,http://books.google.com/books/content?id=NKCM8GcDwNwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.86,,,,,,,,,308.0,,,3985.0,,,['Dick Francis']
Une Anglaise à bicyclette,,['Roman'],"Tout commence par un massacre d’Indiens en décembre 1890 dans le Dakota du Sud. Jayson Flannery, un photographe anglais veuf de son état, recueille une petite fille de trois ans dont la mère a été victime du massacre. Il songe bien sûr à confier Emily à un orphelinat, s’apprête à reprendre son paquebot pour l’Angleterre, mais il ne repartira pas seul et décide d’enlever la petite Emily aux sœurs qui l’ont prise en charge.On les retrouve tous les deux dans un manoir du Yorkshire où Jayson a toujours vécu. Emily grandit, va à l’école, apprend à lire. Tous dans le village se posent mille questions à son sujet. Jayson l’a-t-il adoptée, kidnappée ? Viendra-t-on un jour la chercher ? Un policier mène son enquête, s’obstine et s’entête à rechercher les véritables origines d’Emily. Jayson comprend bientôt que, s’il veut donner une véritable identité à son Indienne d’Emily et donc des papiers et donc une appartenance sociale, il n’a d’autre choix que celui de l’épouser.",,,,June 1st 2011,[],Paperback,,9782234062641,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364657067l/12329859.jpg,3.0,[],95.0,1.0,,,,65.0,60.0,336,Stock,"['6', '16', '17', '14', '7']",,[],,['Didier Decoin']
Un amore,,"['Fiction', 'Italian Literature', 'Italy', 'Classics', 'Literature', 'Romance', 'Novels', 'Contemporary', 'Drama', 'Unfinished']",,,Oscar Narrativa #397,03/30/63,January 1st 2006,[],Paperback,,9788804555148,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375136346l/6322018.jpg,3.84,[],95.0,1.0,,,,92.0,2636.0,262,A. Mondadori,"['720', '1045', '665', '153', '53']",,[],,['Dino Buzzati']
Underworld,A Novel,Fiction,"A work combining fiction and history in a collaboration that encompasses fifty years gives readers a glimpse into the realities upon which America's modern culture is based and explores the complex relationship between ""waste analyst"" Nick Shay and artist Klara Sax",,,,1998.0,,,0684848155,9780684848150,,http://books.google.com/books/content?id=m0oRCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.92,,,,,,,,,827.0,,,1471.0,,,['Don Delillo']
Underworld,,"['Fiction', 'Literature', 'Novels', 'American', 'Literary Fiction', 'Classics', 'Contemporary', 'Historical Fiction', '20th Century', 'Americana']","While Eisenstein documented the forces of totalitarianism and Stalinism upon the faces of the Russian peoples, DeLillo offers a stunning, at times overwhelming, document of the twin forces of the Cold War and American culture, compelling that ""swerve from evenness"" in which he finds events and people both wondrous and horrifying.Underworld opens with a breathlessly graceful prologue set during the final game of the Giants-Dodgers pennant race in 1951. Written in what DeLillo calls ""super-omniscience"" the sentences sweep from young Cotter Martin as he jumps the gate to the press box, soars over the radio waves, runs out to the diamond, slides in on a fast ball, pops into the stands where J. Edgar Hoover is sitting with a drunken Jackie Gleason and a splenetic Frank Sinatra, and learns of the Soviet Union's second detonation of a nuclear bomb. It's an absolutely thrilling literary moment. When Bobby Thomson hits Branca's pitch into the outstretched hand of Cotter—the ""shot heard around the world""—and Jackie Gleason pukes on Sinatra's shoes, the events of the next few decades are set in motion, all threaded together by the baseball as it passes from hand to hand.""It's all falling indelibly into the past,"" writes DeLillo, a past that he carefully recalls and reconstructs with acute grace. Jump from Giants Stadium to the Nevada desert in 1992, where Nick Shay, who now owns the baseball, reunites with the artist Kara Sax. They had been brief and unlikely lovers 40 years before, and it is largely through the events, spinoffs, and coincidental encounters of their pasts that DeLillo filters the Cold War experience. He believes that ""global events may alter how we live in the smallest ways,"" and as the book steps back in time to 1951, over the following 800-odd pages, we see just how those events alter lives. This reverse narrative allows the author to strip away the detritus of history and pop culture until we get to the story's pure elements: the bomb, the baseball, and the Bronx. In an epilogue as breathless and stunning as the prologue, DeLillo fast-forwards to a near future in which ruthless capitalism, the Internet, and a new, hushed faith have replaced the Cold War's blend of dread and euphoria.Through fragments and interlaced stories—including those of highway killers, artists, celebrities, conspiracists, gangsters, nuns, and sundry others—DeLillo creates a fragile web of connected experience, a communal Zeitgeist that encompasses the messy whole of five decades of American life, wonderfully distilled.",,,10/28/97,1999,[],Paperback,,9780330369954,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334304280l/11761.jpg,3.92,"['Pulitzer Prize Nominee for Fiction (1998)', 'American Book Award (1998)', 'William Dean Howells Medal (2000)', 'Ambassador Book Award for Fiction (1998)', 'National Book Critics Circle Award Nominee for Fiction (1997)', 'National Book Award Finalist for Fiction (1997)', 'International Dublin Literary Award Nominee for Shortlist (1999)']",1850.0,24.0,,,,89.0,26760.0,827,Picador,"['9888', '8824', '5104', '1995', '949']",,[],,['Don Delillo']
